periodo,destino,exportaciones_musd,continente,subregion,pais
2015-01-01,Asia. Japón,620.53020701,Asia,,Japón
2015-02-01,Asia. Japón,449.33923396,Asia,,Japón
2015-03-01,Asia. Japón,565.75962406,Asia,,Japón
2015-04-01,Asia. Japón,471.29125689,Asia,,Japón
2015-05-01,Asia. Japón,395.97295903,Asia,,Japón
2015-06-01,Asia. Japón,474.65212333,Asia,,Japón
2015-07-01,Asia. Japón,351.94061985,Asia,,Japón
2015-08-01,Asia. Japón,339.69517179,Asia,,Japón
2015-09-01,Asia. Japón,338.74670488,Asia,,Japón
2015-10-01,Asia. Japón,301.11030253,Asia,,Japón
2015-11-01,Asia. Japón,411.41697127,Asia,,Japón
2015-12-01,Asia. Japón,558.28673809,Asia,,Japón
2016-01-01,Asia. Japón,485.38971907,Asia,,Japón
2016-02-01,Asia. Japón,411.54263876,Asia,,Japón
2016-03-01,Asia. Japón,411.72289397,Asia,,Japón
2016-04-01,Asia. Japón,415.90580039,Asia,,Japón
2016-05-01,Asia. Japón,379.50518463,Asia,,Japón
2016-06-01,Asia. Japón,403.96565561,Asia,,Japón
2016-07-01,Asia. Japón,340.38821626,Asia,,Japón
2016-08-01,Asia. Japón,432.10351552,Asia,,Japón
2016-09-01,Asia. Japón,334.52828689,Asia,,Japón
2016-10-01,Asia. Japón,402.27222464,Asia,,Japón
2016-11-01,Asia. Japón,575.0292156,Asia,,Japón
2016-12-01,Asia. Japón,590.59182993,Asia,,Japón
2017-01-01,Asia. Japón,610.79067083,Asia,,Japón
2017-02-01,Asia. Japón,397.85502836,Asia,,Japón
2017-03-01,Asia. Japón,521.7488046,Asia,,Japón
2017-04-01,Asia. Japón,476.06717652,Asia,,Japón
2017-05-01,Asia. Japón,505.75058409,Asia,,Japón
2017-06-01,Asia. Japón,574.77586669,Asia,,Japón
2017-07-01,Asia. Japón,443.17254096,Asia,,Japón
2017-08-01,Asia. Japón,594.6978588,Asia,,Japón
2017-09-01,Asia. Japón,408.22406955,Asia,,Japón
2017-10-01,Asia. Japón,473.88984778,Asia,,Japón
2017-11-01,Asia. Japón,587.31140689,Asia,,Japón
2017-12-01,Asia. Japón,757.73052103,Asia,,Japón
2018-01-01,Asia. Japón,583.00706945,Asia,,Japón
2018-02-01,Asia. Japón,631.19849057,Asia,,Japón
2018-03-01,Asia. Japón,664.90748788,Asia,,Japón
2018-04-01,Asia. Japón,473.18511743,Asia,,Japón
2018-05-01,Asia. Japón,508.12119488,Asia,,Japón
2018-06-01,Asia. Japón,553.38152256,Asia,,Japón
2018-07-01,Asia. Japón,504.25234967,Asia,,Japón
2018-08-01,Asia. Japón,558.99087088,Asia,,Japón
2018-09-01,Asia. Japón,558.75003526,Asia,,Japón
2018-10-01,Asia. Japón,563.59327576,Asia,,Japón
2018-11-01,Asia. Japón,573.91528157,Asia,,Japón
2018-12-01,Asia. Japón,682.98508574,Asia,,Japón
2019-01-01,Asia. Japón,718.72377919,Asia,,Japón
2019-02-01,Asia. Japón,449.0766327,Asia,,Japón
2019-03-01,Asia. Japón,772.94054306,Asia,,Japón
2019-04-01,Asia. Japón,477.47298152,Asia,,Japón
2019-05-01,Asia. Japón,396.26422513,Asia,,Japón
2019-06-01,Asia. Japón,444.26382366,Asia,,Japón
2019-07-01,Asia. Japón,529.88177445,Asia,,Japón
2019-08-01,Asia. Japón,464.28389015,Asia,,Japón
2019-09-01,Asia. Japón,337.17996137,Asia,,Japón
2019-10-01,Asia. Japón,528.31255748,Asia,,Japón
2019-11-01,Asia. Japón,416.52195882,Asia,,Japón
2019-12-01,Asia. Japón,690.59614195,Asia,,Japón
2020-01-01,Asia. Japón,609.25460143,Asia,,Japón
2020-02-01,Asia. Japón,504.45670042,Asia,,Japón
2020-03-01,Asia. Japón,521.96564005,Asia,,Japón
2020-04-01,Asia. Japón,546.86403185,Asia,,Japón
2020-05-01,Asia. Japón,459.77221851,Asia,,Japón
2020-06-01,Asia. Japón,551.6361474,Asia,,Japón
2020-07-01,Asia. Japón,564.41760085,Asia,,Japón
2020-08-01,Asia. Japón,521.32130496,Asia,,Japón
2020-09-01,Asia. Japón,435.64261326,Asia,,Japón
2020-10-01,Asia. Japón,569.21352128,Asia,,Japón
2020-11-01,Asia. Japón,643.67888393,Asia,,Japón
2020-12-01,Asia. Japón,694.97073848,Asia,,Japón
2021-01-01,Asia. Japón,581.0134810803,Asia,,Japón
2021-02-01,Asia. Japón,641.755202171898,Asia,,Japón
2021-03-01,Asia. Japón,380.163782174904,Asia,,Japón
2021-04-01,Asia. Japón,729.298145582864,Asia,,Japón
2021-05-01,Asia. Japón,591.410299026793,Asia,,Japón
2021-06-01,Asia. Japón,583.480022803089,Asia,,Japón
2021-07-01,Asia. Japón,830.281000174563,Asia,,Japón
2021-08-01,Asia. Japón,525.264535231572,Asia,,Japón
2021-09-01,Asia. Japón,370.561798511375,Asia,,Japón
2021-10-01,Asia. Japón,619.546369168932,Asia,,Japón
2021-11-01,Asia. Japón,626.007840160039,Asia,,Japón
2021-12-01,Asia. Japón,707.426158009756,Asia,,Japón
2022-01-01,Asia. Japón,767.29801843,Asia,,Japón
2022-02-01,Asia. Japón,461.84233855,Asia,,Japón
2022-03-01,Asia. Japón,689.72859259,Asia,,Japón
2022-04-01,Asia. Japón,568.43156547,Asia,,Japón
2022-05-01,Asia. Japón,478.51635881,Asia,,Japón
2022-06-01,Asia. Japón,450.59724895,Asia,,Japón
2022-07-01,Asia. Japón,437.05739271,Asia,,Japón
2022-08-01,Asia. Japón,634.20472748,Asia,,Japón
2022-09-01,Asia. Japón,772.03253885,Asia,,Japón
2022-10-01,Asia. Japón,741.72211538,Asia,,Japón
2022-11-01,Asia. Japón,724.20484801,Asia,,Japón
2022-12-01,Asia. Japón,761.34633653,Asia,,Japón
2023-01-01,Asia. Japón,521.75385675,Asia,,Japón
2023-02-01,Asia. Japón,746.46830369,Asia,,Japón
2023-03-01,Asia. Japón,505.66040102,Asia,,Japón
2023-04-01,Asia. Japón,668.04615479,Asia,,Japón
2023-05-01,Asia. Japón,529.55686445,Asia,,Japón
2023-06-01,Asia. Japón,568.99223837,Asia,,Japón
2023-07-01,Asia. Japón,463.0946066,Asia,,Japón
2023-08-01,Asia. Japón,535.3557378,Asia,,Japón
2023-09-01,Asia. Japón,400.01973297,Asia,,Japón
2023-10-01,Asia. Japón,515.75451664,Asia,,Japón
2023-11-01,Asia. Japón,683.99725467,Asia,,Japón
2023-12-01,Asia. Japón,698.45259127,Asia,,Japón
2024-01-01,Asia. Japón,828.31467339,Asia,,Japón
2024-02-01,Asia. Japón,653.46279539,Asia,,Japón
2024-03-01,Asia. Japón,777.03927807,Asia,,Japón
2024-04-01,Asia. Japón,652.21221835,Asia,,Japón
2024-05-01,Asia. Japón,427.86520589,Asia,,Japón
2024-06-01,Asia. Japón,603.38013392,Asia,,Japón
2024-07-01,Asia. Japón,691.10969766,Asia,,Japón
2024-08-01,Asia. Japón,709.13728002,Asia,,Japón
2024-09-01,Asia. Japón,696.26610185,Asia,,Japón
2024-10-01,Asia. Japón,940.92727393,Asia,,Japón
2024-11-01,Asia. Japón,479.44551348,Asia,,Japón
2024-12-01,Asia. Japón,900.8359309,Asia,,Japón
2025-01-01,Asia. Japón,847.9056509,Asia,,Japón
2025-02-01,Asia. Japón,707.79212646,Asia,,Japón
2025-03-01,Asia. Japón,811.36641197,Asia,,Japón
2025-04-01,Asia. Japón,823.70994317,Asia,,Japón
2025-05-01,Asia. Japón,692.72587252,Asia,,Japón
2025-06-01,Asia. Japón,606.35786825,Asia,,Japón
2025-07-01,Asia. Japón,916.47047464,Asia,,Japón
2025-08-01,Asia. Japón,590.33491498,Asia,,Japón
2025-09-01,Asia. Japón,519.31115945,Asia,,Japón
2025-10-01,Asia. Japón,775.13078677,Asia,,Japón
2025-11-01,Asia. Japón,648.45622947,Asia,,Japón
2025-12-01,Asia. Japón,995.9917201,Asia,,Japón
2026-01-01,Asia. Japón,992.50083067,Asia,,Japón
2026-02-01,Asia. Japón,654.7127386,Asia,,Japón
2026-03-01,Asia. Japón,837.11519988,Asia,,Japón
2026-04-01,Asia. Japón,952.59467869,Asia,,Japón
2026-05-01,Asia. Japón,722.31491272,Asia,,Japón
2026-06-01,Asia. Japón,861.54818411,Asia,,Japón
2003-01-01,Asia. Corea del Sur,60.436042396,Asia,,Corea del Sur
2003-02-01,Asia. Corea del Sur,94.00980806,Asia,,Corea del Sur
2003-03-01,Asia. Corea del Sur,89.76580713,Asia,,Corea del Sur
2003-04-01,Asia. Corea del Sur,81.339976372,Asia,,Corea del Sur
2003-05-01,Asia. Corea del Sur,71.61786106,Asia,,Corea del Sur
2003-06-01,Asia. Corea del Sur,101.0011973,Asia,,Corea del Sur
2003-07-01,Asia. Corea del Sur,90.775234017,Asia,,Corea del Sur
2003-08-01,Asia. Corea del Sur,97.883160515,Asia,,Corea del Sur
2003-09-01,Asia. Corea del Sur,108.69815955,Asia,,Corea del Sur
2003-10-01,Asia. Corea del Sur,72.26066562,Asia,,Corea del Sur
2003-11-01,Asia. Corea del Sur,119.21130894,Asia,,Corea del Sur
2003-12-01,Asia. Corea del Sur,103.57818124,Asia,,Corea del Sur
2004-01-01,Asia. Corea del Sur,131.84301715,Asia,,Corea del Sur
2004-02-01,Asia. Corea del Sur,201.31759888,Asia,,Corea del Sur
2004-03-01,Asia. Corea del Sur,146.18225451,Asia,,Corea del Sur
2004-04-01,Asia. Corea del Sur,162.57777701,Asia,,Corea del Sur
2004-05-01,Asia. Corea del Sur,199.18102315,Asia,,Corea del Sur
2004-06-01,Asia. Corea del Sur,117.56616194,Asia,,Corea del Sur
2004-07-01,Asia. Corea del Sur,178.97834589,Asia,,Corea del Sur
2004-08-01,Asia. Corea del Sur,148.51020603,Asia,,Corea del Sur
2004-09-01,Asia. Corea del Sur,141.76226163,Asia,,Corea del Sur
2004-10-01,Asia. Corea del Sur,124.42291205,Asia,,Corea del Sur
2004-11-01,Asia. Corea del Sur,168.36548616,Asia,,Corea del Sur
2004-12-01,Asia. Corea del Sur,163.06423189,Asia,,Corea del Sur
2005-01-01,Asia. Corea del Sur,145.82959439,Asia,,Corea del Sur
2005-02-01,Asia. Corea del Sur,187.18044708,Asia,,Corea del Sur
2005-03-01,Asia. Corea del Sur,182.49951017,Asia,,Corea del Sur
2005-04-01,Asia. Corea del Sur,192.96937633,Asia,,Corea del Sur
2005-05-01,Asia. Corea del Sur,172.78798472,Asia,,Corea del Sur
2005-06-01,Asia. Corea del Sur,175.20598961,Asia,,Corea del Sur
2005-07-01,Asia. Corea del Sur,193.10236532,Asia,,Corea del Sur
2005-08-01,Asia. Corea del Sur,187.4418833,Asia,,Corea del Sur
2005-09-01,Asia. Corea del Sur,191.44931135,Asia,,Corea del Sur
2005-10-01,Asia. Corea del Sur,278.81400994,Asia,,Corea del Sur
2005-11-01,Asia. Corea del Sur,293.98202886,Asia,,Corea del Sur
2005-12-01,Asia. Corea del Sur,277.85837581,Asia,,Corea del Sur
2006-01-01,Asia. Corea del Sur,216.30836433,Asia,,Corea del Sur
2006-02-01,Asia. Corea del Sur,283.36355157,Asia,,Corea del Sur
2006-03-01,Asia. Corea del Sur,385.61933915,Asia,,Corea del Sur
2006-04-01,Asia. Corea del Sur,340.66503842,Asia,,Corea del Sur
2006-05-01,Asia. Corea del Sur,186.08039524,Asia,,Corea del Sur
2006-06-01,Asia. Corea del Sur,459.78467976,Asia,,Corea del Sur
2006-07-01,Asia. Corea del Sur,293.5942558,Asia,,Corea del Sur
2006-08-01,Asia. Corea del Sur,290.96579168,Asia,,Corea del Sur
2006-09-01,Asia. Corea del Sur,351.78652786,Asia,,Corea del Sur
2006-10-01,Asia. Corea del Sur,269.97419355,Asia,,Corea del Sur
2006-11-01,Asia. Corea del Sur,243.32487011,Asia,,Corea del Sur
2006-12-01,Asia. Corea del Sur,412.37248101,Asia,,Corea del Sur
2007-01-01,Asia. Corea del Sur,327.15643278,Asia,,Corea del Sur
2007-02-01,Asia. Corea del Sur,293.15687307,Asia,,Corea del Sur
2007-03-01,Asia. Corea del Sur,309.77057703,Asia,,Corea del Sur
2007-04-01,Asia. Corea del Sur,381.47776941,Asia,,Corea del Sur
2007-05-01,Asia. Corea del Sur,368.2397591,Asia,,Corea del Sur
2007-06-01,Asia. Corea del Sur,308.94976513,Asia,,Corea del Sur
2007-07-01,Asia. Corea del Sur,375.71493485,Asia,,Corea del Sur
2007-08-01,Asia. Corea del Sur,318.39012699,Asia,,Corea del Sur
2007-09-01,Asia. Corea del Sur,270.46872963,Asia,,Corea del Sur
2007-10-01,Asia. Corea del Sur,322.70348021,Asia,,Corea del Sur
2007-11-01,Asia. Corea del Sur,268.39857571,Asia,,Corea del Sur
2007-12-01,Asia. Corea del Sur,519.15357063,Asia,,Corea del Sur
2008-01-01,Asia. Corea del Sur,275.7650138,Asia,,Corea del Sur
2008-02-01,Asia. Corea del Sur,351.89308258,Asia,,Corea del Sur
2008-03-01,Asia. Corea del Sur,349.17096132,Asia,,Corea del Sur
2008-04-01,Asia. Corea del Sur,359.43053165,Asia,,Corea del Sur
2008-05-01,Asia. Corea del Sur,354.11433954,Asia,,Corea del Sur
2008-06-01,Asia. Corea del Sur,383.47902273,Asia,,Corea del Sur
2008-07-01,Asia. Corea del Sur,300.03859389,Asia,,Corea del Sur
2008-08-01,Asia. Corea del Sur,239.69824033,Asia,,Corea del Sur
2008-09-01,Asia. Corea del Sur,196.03065482,Asia,,Corea del Sur
2008-10-01,Asia. Corea del Sur,150.09281768,Asia,,Corea del Sur
2008-11-01,Asia. Corea del Sur,143.86186869,Asia,,Corea del Sur
2008-12-01,Asia. Corea del Sur,220.01881631,Asia,,Corea del Sur
2009-01-01,Asia. Corea del Sur,186.10268099,Asia,,Corea del Sur
2009-02-01,Asia. Corea del Sur,172.64725765,Asia,,Corea del Sur
2009-03-01,Asia. Corea del Sur,195.70652088,Asia,,Corea del Sur
2009-04-01,Asia. Corea del Sur,213.24777838,Asia,,Corea del Sur
2009-05-01,Asia. Corea del Sur,266.23152611,Asia,,Corea del Sur
2009-06-01,Asia. Corea del Sur,299.35855171,Asia,,Corea del Sur
2009-07-01,Asia. Corea del Sur,266.81853675,Asia,,Corea del Sur
2009-08-01,Asia. Corea del Sur,264.26452161,Asia,,Corea del Sur
2009-09-01,Asia. Corea del Sur,328.44203988,Asia,,Corea del Sur
2009-10-01,Asia. Corea del Sur,352.60164767,Asia,,Corea del Sur
2009-11-01,Asia. Corea del Sur,320.44151227,Asia,,Corea del Sur
2009-12-01,Asia. Corea del Sur,389.21715299,Asia,,Corea del Sur
2010-01-01,Asia. Corea del Sur,229.95964808,Asia,,Corea del Sur
2010-02-01,Asia. Corea del Sur,292.7203267,Asia,,Corea del Sur
2010-03-01,Asia. Corea del Sur,328.3267695,Asia,,Corea del Sur
2010-04-01,Asia. Corea del Sur,285.65788357,Asia,,Corea del Sur
2010-05-01,Asia. Corea del Sur,302.87051659,Asia,,Corea del Sur
2010-06-01,Asia. Corea del Sur,300.25197689,Asia,,Corea del Sur
2010-07-01,Asia. Corea del Sur,319.60581871,Asia,,Corea del Sur
2010-08-01,Asia. Corea del Sur,382.78979107,Asia,,Corea del Sur
2010-09-01,Asia. Corea del Sur,320.9342904,Asia,,Corea del Sur
2010-10-01,Asia. Corea del Sur,415.55860338,Asia,,Corea del Sur
2010-11-01,Asia. Corea del Sur,462.0226395,Asia,,Corea del Sur
2010-12-01,Asia. Corea del Sur,584.5413578,Asia,,Corea del Sur
2011-01-01,Asia. Corea del Sur,315.67968789,Asia,,Corea del Sur
2011-02-01,Asia. Corea del Sur,394.29432793,Asia,,Corea del Sur
2011-03-01,Asia. Corea del Sur,502.64265403,Asia,,Corea del Sur
2011-04-01,Asia. Corea del Sur,362.21093905,Asia,,Corea del Sur
2011-05-01,Asia. Corea del Sur,371.07847604,Asia,,Corea del Sur
2011-06-01,Asia. Corea del Sur,379.7238971,Asia,,Corea del Sur
2011-07-01,Asia. Corea del Sur,330.66591376,Asia,,Corea del Sur
2011-08-01,Asia. Corea del Sur,323.80857927,Asia,,Corea del Sur
2011-09-01,Asia. Corea del Sur,347.41489926,Asia,,Corea del Sur
2011-10-01,Asia. Corea del Sur,421.43174273,Asia,,Corea del Sur
2011-11-01,Asia. Corea del Sur,283.78434396,Asia,,Corea del Sur
2011-12-01,Asia. Corea del Sur,414.24521029,Asia,,Corea del Sur
2012-01-01,Asia. Corea del Sur,382.74066186,Asia,,Corea del Sur
2012-02-01,Asia. Corea del Sur,404.11567968,Asia,,Corea del Sur
2012-03-01,Asia. Corea del Sur,443.31230216,Asia,,Corea del Sur
2012-04-01,Asia. Corea del Sur,383.28065976,Asia,,Corea del Sur
2012-05-01,Asia. Corea del Sur,385.67650828,Asia,,Corea del Sur
2012-06-01,Asia. Corea del Sur,380.1915697,Asia,,Corea del Sur
2012-07-01,Asia. Corea del Sur,376.46155886,Asia,,Corea del Sur
2012-08-01,Asia. Corea del Sur,335.0132999,Asia,,Corea del Sur
2012-09-01,Asia. Corea del Sur,335.06607348,Asia,,Corea del Sur
2012-10-01,Asia. Corea del Sur,375.41720639,Asia,,Corea del Sur
2012-11-01,Asia. Corea del Sur,339.3707457,Asia,,Corea del Sur
2012-12-01,Asia. Corea del Sur,399.35378007,Asia,,Corea del Sur
2013-01-01,Asia. Corea del Sur,296.08863917,Asia,,Corea del Sur
2013-02-01,Asia. Corea del Sur,383.42515353,Asia,,Corea del Sur
2013-03-01,Asia. Corea del Sur,242.25357605,Asia,,Corea del Sur
2013-04-01,Asia. Corea del Sur,414.37302549,Asia,,Corea del Sur
2013-05-01,Asia. Corea del Sur,411.86341077,Asia,,Corea del Sur
2013-06-01,Asia. Corea del Sur,374.97908115,Asia,,Corea del Sur
2013-07-01,Asia. Corea del Sur,332.16095459,Asia,,Corea del Sur
2013-08-01,Asia. Corea del Sur,355.89641379,Asia,,Corea del Sur
2013-09-01,Asia. Corea del Sur,327.65030219,Asia,,Corea del Sur
2013-10-01,Asia. Corea del Sur,463.69057449,Asia,,Corea del Sur
2013-11-01,Asia. Corea del Sur,273.38826465,Asia,,Corea del Sur
2013-12-01,Asia. Corea del Sur,314.11926944,Asia,,Corea del Sur
2014-01-01,Asia. Corea del Sur,277.51244878082,Asia,,Corea del Sur
2014-02-01,Asia. Corea del Sur,440.47251846,Asia,,Corea del Sur
2014-03-01,Asia. Corea del Sur,435.556885351986,Asia,,Corea del Sur
2014-04-01,Asia. Corea del Sur,421.44695849,Asia,,Corea del Sur
2014-05-01,Asia. Corea del Sur,375.51110073,Asia,,Corea del Sur
2014-06-01,Asia. Corea del Sur,457.225864231118,Asia,,Corea del Sur
2014-07-01,Asia. Corea del Sur,463.75062276,Asia,,Corea del Sur
2014-08-01,Asia. Corea del Sur,348.218259448632,Asia,,Corea del Sur
2014-09-01,Asia. Corea del Sur,396.08281704,Asia,,Corea del Sur
2014-10-01,Asia. Corea del Sur,312.578603331108,Asia,,Corea del Sur
2014-11-01,Asia. Corea del Sur,309.213453982216,Asia,,Corea del Sur
2014-12-01,Asia. Corea del Sur,409.477976021259,Asia,,Corea del Sur
2015-01-01,Asia. Corea del Sur,381.70971516,Asia,,Corea del Sur
2015-02-01,Asia. Corea del Sur,415.7021369,Asia,,Corea del Sur
2015-03-01,Asia. Corea del Sur,465.14366714,Asia,,Corea del Sur
2015-04-01,Asia. Corea del Sur,373.34497698,Asia,,Corea del Sur
2015-05-01,Asia. Corea del Sur,324.16542496,Asia,,Corea del Sur
2015-06-01,Asia. Corea del Sur,293.40728734,Asia,,Corea del Sur
2015-07-01,Asia. Corea del Sur,296.30068005,Asia,,Corea del Sur
2015-08-01,Asia. Corea del Sur,265.95999591,Asia,,Corea del Sur
2015-09-01,Asia. Corea del Sur,279.37558435,Asia,,Corea del Sur
2015-10-01,Asia. Corea del Sur,245.35051055,Asia,,Corea del Sur
2015-11-01,Asia. Corea del Sur,319.57140181,Asia,,Corea del Sur
2015-12-01,Asia. Corea del Sur,335.22740978,Asia,,Corea del Sur
2016-01-01,Asia. Corea del Sur,354.823488,Asia,,Corea del Sur
2016-02-01,Asia. Corea del Sur,319.29425148,Asia,,Corea del Sur
2016-03-01,Asia. Corea del Sur,363.6454472,Asia,,Corea del Sur
2016-04-01,Asia. Corea del Sur,313.441549,Asia,,Corea del Sur
2016-05-01,Asia. Corea del Sur,444.985611,Asia,,Corea del Sur
2016-06-01,Asia. Corea del Sur,322.02797,Asia,,Corea del Sur
2016-07-01,Asia. Corea del Sur,378.1259137,Asia,,Corea del Sur
2016-08-01,Asia. Corea del Sur,370.44621004,Asia,,Corea del Sur
2016-09-01,Asia. Corea del Sur,305.39084001,Asia,,Corea del Sur
2016-10-01,Asia. Corea del Sur,292.28999102,Asia,,Corea del Sur
2016-11-01,Asia. Corea del Sur,340.337835,Asia,,Corea del Sur
2016-12-01,Asia. Corea del Sur,398.04694473,Asia,,Corea del Sur
2017-01-01,Asia. Corea del Sur,307.951706,Asia,,Corea del Sur
2017-02-01,Asia. Corea del Sur,277.240744,Asia,,Corea del Sur
2017-03-01,Asia. Corea del Sur,337.234186,Asia,,Corea del Sur
2017-04-01,Asia. Corea del Sur,320.264788,Asia,,Corea del Sur
2017-05-01,Asia. Corea del Sur,340.736543,Asia,,Corea del Sur
2017-06-01,Asia. Corea del Sur,377.65986,Asia,,Corea del Sur
2017-07-01,Asia. Corea del Sur,273.091705,Asia,,Corea del Sur
2017-08-01,Asia. Corea del Sur,448.205377,Asia,,Corea del Sur
2017-09-01,Asia. Corea del Sur,346.321514,Asia,,Corea del Sur
2017-10-01,Asia. Corea del Sur,341.493505,Asia,,Corea del Sur
2017-11-01,Asia. Corea del Sur,477.388855,Asia,,Corea del Sur
2017-12-01,Asia. Corea del Sur,396.989542,Asia,,Corea del Sur
2018-01-01,Asia. Corea del Sur,383.64695332,Asia,,Corea del Sur
2018-02-01,Asia. Corea del Sur,367.68761976,Asia,,Corea del Sur
2018-03-01,Asia. Corea del Sur,433.534688,Asia,,Corea del Sur
2018-04-01,Asia. Corea del Sur,425.32633707,Asia,,Corea del Sur
2018-05-01,Asia. Corea del Sur,343.62117973,Asia,,Corea del Sur
2018-06-01,Asia. Corea del Sur,363.41343458,Asia,,Corea del Sur
2018-07-01,Asia. Corea del Sur,356.53363013,Asia,,Corea del Sur
2018-08-01,Asia. Corea del Sur,271.90625199,Asia,,Corea del Sur
2018-09-01,Asia. Corea del Sur,268.82598664,Asia,,Corea del Sur
2018-10-01,Asia. Corea del Sur,328.43107825,Asia,,Corea del Sur
2018-11-01,Asia. Corea del Sur,324.03226961,Asia,,Corea del Sur
2018-12-01,Asia. Corea del Sur,420.55388205,Asia,,Corea del Sur
2019-01-01,Asia. Corea del Sur,404.07046924,Asia,,Corea del Sur
2019-02-01,Asia. Corea del Sur,388.18541057,Asia,,Corea del Sur
2019-03-01,Asia. Corea del Sur,450.24244804,Asia,,Corea del Sur
2019-04-01,Asia. Corea del Sur,451.62383667,Asia,,Corea del Sur
2019-05-01,Asia. Corea del Sur,522.29503356,Asia,,Corea del Sur
2019-06-01,Asia. Corea del Sur,371.79634181,Asia,,Corea del Sur
2019-07-01,Asia. Corea del Sur,361.74356085,Asia,,Corea del Sur
2019-08-01,Asia. Corea del Sur,438.71611369,Asia,,Corea del Sur
2019-09-01,Asia. Corea del Sur,277.31763787,Asia,,Corea del Sur
2019-10-01,Asia. Corea del Sur,216.64610794,Asia,,Corea del Sur
2019-11-01,Asia. Corea del Sur,284.40207204,Asia,,Corea del Sur
2019-12-01,Asia. Corea del Sur,327.167378,Asia,,Corea del Sur
2020-01-01,Asia. Corea del Sur,412.23978513,Asia,,Corea del Sur
2020-02-01,Asia. Corea del Sur,394.07787738,Asia,,Corea del Sur
2020-03-01,Asia. Corea del Sur,400.5932982,Asia,,Corea del Sur
